('https://image1.ljcdn.com/shfdfs-image/20170225/228acca2-13a4-4dba-87ef-d9c8307458a4.jpg.296x216.jpg', '装修好，总价低，房屋无贷款，产权清晰！诚心出售', '天乐新村  | 2室1厅 | 62平米 | 南 | 精装 | 无电梯', '高楼层(共6层)板楼  -  松江新城', '206万', '单价33226元/平米')
('https://image1.ljcdn.com/310000-inspection/2d22048c-3d7d-47ee-906b-31a65e79d29e.jpg.296x216.jpg', '房东诚意出售，产权清晰，一楼带大花园，免个税房型正', '荣盛名邸(公寓)  | 3室2厅 | 98.88平米 | 南 | 简装 | 无电梯', '低楼层(共6层)2005年建板楼  -  莘闵别墅', '320万', '单价32363元/平米')
('https://image1.ljcdn.com/310000-inspection/0345490d-e2d5-414e-90da-327481f148a1.jpg.296x216.jpg', '离地铁9号线醉白池站，小区出有2,5等公交车', '平安小区  | 3室2厅 | 87.19平米 | 南 | 其他 | 无电梯', '低楼层(共6层)1997年建板楼  -  松江老城', '270万', '单价30967元/平米')
('https://image1.ljcdn.com/310000-inspection/978cad55-13a9-46f2-b280-d1ea6dd6152b.jpg.296x216.jpg', '采光好，通风性强，诚意出售，满二年，看房随时！', '东鼎名人府邸  | 2室2厅 | 89.93平米 | 南 | 精装 | 有电梯', '中楼层(共26层)2013年建板楼  -  松江新城', '450万', '单价50039元/平米')
('https://image1.ljcdn.com/310000-inspection/test-6423d639-9339-417a-8c9f-ecfaa3dd67e8.png.296x216.jpg', '近地铁，品质小区，精装大两房，诚心出售', '西南名苑  | 2室2厅 | 99.81平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2007年建板楼  -  泗泾', '345万', '单价34566元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170426/e29947a5-9ced-4156-8a2a-17063dd6349a.jpg.296x216.jpg', '人乐小区 近9号线 双南两房 随时看房！', '人乐四村  | 2室1厅 | 51.3平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1982年建板楼  -  松江老城', '172万', '单价33529元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload62b7beef-eb47-4b28-ad67-4becfd809114.jpg.296x216.jpg', '地铁800米+满五年税少+送20平大花园+低总价+电梯房', '美丽星城  | 2室2厅 | 86.99平米 | 南 | 精装 | 有电梯', '低楼层(共16层)2004年建板楼  -  九亭', '325万', '单价37361元/平米')
('https://image1.ljcdn.com/shfdfs-image/20150724/5af6ada3-a994-40ec-b14a-763531ea53d5.jpg.296x216.jpg', '同润圣塔鲁斯：诚意出售，看中可谈！', '同润圣塔路斯   | 独栋别墅 | 5室3厅 | 435平米 | 南 | 毛坯 | 无电梯', '2层2010年建板楼  -  泗泾', '1580万', '单价36322元/平米')
('https://image1.ljcdn.com/310000-inspection/test-fc0d8e4c-7b41-4833-982f-054e6da34557.png.296x216.jpg', '江中公寓 2室2厅 325万', '江中公寓  | 2室2厅 | 93.77平米 | 南 | 精装 | 无电梯', '低楼层(共6层)1998年建板楼  -  松江新城', '325万', '单价34660元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170425/cd89908e-1710-40ef-8021-d1a24ec1dce4.jpg.296x216.jpg', '此房是目前小区在售总价超低不 可 多 得 的房子！', '上海源花城  | 2室2厅 | 93.1平米 | 南 | 精装 | 有电梯', '高楼层(共11层)2006年建板楼  -  九亭', '346万', '单价37165元/平米')
('https://image1.ljcdn.com/310000-inspection/b51459c5-b950-4477-aaf2-9c6f3dfaa8dc.jpg.296x216.jpg', '满五唯一 小区前排 出行方便 楼层好 位置佳', '保利西子湾  | 3室2厅 | 137.54平米 | 南 | 精装 | 有电梯', '高楼层(共14层)2009年建板楼  -  松江大学城', '615万', '单价44715元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161022/b4ed7949-16b8-410f-992a-adbc80a73e0f.jpg.296x216.jpg', '上下楼方便，有垫高层，电梯洋房，贯穿阳台，南北直通', '华亭绿景苑  | 3室2厅 | 140.13平米 | 南 | 其他 | 有电梯', '低楼层(共12层)2005年建板楼  -  松江新城', '530万', '单价37823元/平米')
('https://image1.ljcdn.com/310000-inspection/c437f17e-f0b2-4f8c-9836-58f99ddd542c.jpg.296x216.jpg', '自住两房，精装修，好看房，房屋格局好', '西南名苑  | 2室2厅 | 99.81平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2007年建板楼  -  泗泾', '368万', '单价36871元/平米')
('https://image1.ljcdn.com/310000-inspection/c0febaf4-d2c7-4bbc-a7c0-780f888d4783.jpg.296x216.jpg', '急售急售  ，满五年，商圈配套成熟！', '文景苑  | 2室2厅 | 89.28平米 | 南 | 精装 | 有电梯', '低楼层(共12层)2007年建板楼  -  松江新城', '368万', '单价41219元/平米')
('https://image1.ljcdn.com/310000-inspection/test-54944099-4a90-4205-aa92-333459d879e8.png.296x216.jpg', '中❤广场喷水池景观房 窗外视野好风景佳 空旷安静', '松云水苑(公寓)  | 2室2厅 | 114.27平米 | 南 | 精装 | 有电梯', '中楼层(共14层)2005年建板楼  -  松江大学城', '350万', '单价30629元/平米')
('https://image1.ljcdn.com/310000-inspection/5ef3c87f-419a-4233-a9e0-2581f756663e.jpg.296x216.jpg', '高品质别墅小区面积180M,3/2/1/2领包入住。', '山水景苑  | 3室2厅 | 180.18平米 | 南 | 精装 | 无电梯', '低楼层(共3层)2006年建板楼  -  松江大学城', '685万', '单价38018元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload4d1c6c78-b001-4106-a693-e375603d4a61.jpg.296x216.jpg', '红墅1858别墅，看房方便，200万装修，诚心出售', '红墅1858(别墅)   | 双拼别墅 | 4室2厅 | 215.37平米 | 南 北 | 精装 | 无电梯', '3层2011年建板楼  -  松江新城', '1230万', '单价57112元/平米')
('https://image1.ljcdn.com/310000-inspection/eaa6153c-5cbe-4b2a-803b-fb3364d65663.jpg.296x216.jpg', '房子满五年、买进价格高税费低，业主置换大房诚意出售', '奥林匹克花园  | 2室2厅 | 77.26平米 | 南 | 精装 | 无电梯', '中楼层(共5层)2003年建板楼  -  九亭', '350万', '单价45302元/平米')
('https://image1.ljcdn.com/310000-inspection/test-385563c6-6251-4ac9-976a-bd7e3acb4907.png.296x216.jpg', '白云新村一楼送院子，在里面做饭，满五年税费少', '白云新村  | 1室1厅 | 32平米 | 南 | 简装 | 无电梯', '低楼层(共5层)1990年建板楼  -  松江老城', '121万', '单价37813元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161116/2142be97-e187-43f0-b37e-4d50c2db374b.jpg.296x216.jpg', '九城湖滨国际 2室2厅 383万', '九城湖滨国际  | 2室2厅 | 85.71平米 | 南 北 | 精装 | 有电梯', '低楼层(共16层)2009年建板楼  -  九亭', '383万', '单价44686元/平米')
('https://image1.ljcdn.com/310000-inspection/831fd26f-4ed4-4d29-b27e-21bd4ea08379.jpg.296x216.jpg', '绿地蔷薇九里(公寓) 3室2厅 585万', '绿地蔷薇九里(公寓)  | 3室2厅 | 130.8平米 | 南 | 精装 | 有电梯', '高楼层(共11层)2012年建板楼  -  松江大学城', '585万', '单价44725元/平米')
('https://image1.ljcdn.com/310000-inspection/13a5b0f6-cf8d-4360-9ae2-a7ab990954de.jpg.296x216.jpg', '诚意出售；一梯两户精装修；拎包入住', '金港花园(公寓)  | 3室2厅 | 100.02平米 | 南 北 | 精装 | 有电梯', '中楼层(共14层)2007年建板楼  -  泗泾', '340万', '单价33994元/平米')
('https://image1.ljcdn.com/310000-inspection/6bd5216b-709d-4626-be71-fb6b50ed71ea.jpg.296x216.jpg', '北九亭品质小区贝尚湾二期在售南北通三房近地铁9号线', '贝尚湾(公寓)  | 3室2厅 | 114平米 | 南 北 | 其他 | 有电梯', '低楼层(共15层)板楼  -  九亭', '650万', '单价57018元/平米')
('https://image1.ljcdn.com/310000-inspection/test-9e602d59-9a2f-4f92-aaca-6a493febccee.png.296x216.jpg', '绿洲香岛花园，3+1户型，满五年唯一，看房方便', '绿洲香岛花园  | 4室2厅 | 171.23平米 | 南 北 | 精装 | 有电梯', '低楼层(共17层)2009年建板楼  -  莘闵别墅', '680万', '单价39713元/平米')
('https://image1.ljcdn.com/310000-inspection/4d3a8741-659e-41a1-9763-3bc70e7ad145.jpg.296x216.jpg', '松江新城 对口东华 花园式洋房 精装修高品质 送地下室', '上尚缘  | 3室2厅 | 161.33平米 | 南 | 精装 | 无电梯', '低楼层(共3层)2010年建板楼  -  松江大学城', '819万', '单价50766元/平米')
('https://image1.ljcdn.com/310000-inspection/5105a137-d1b9-414b-a07a-377783dfae5f.jpg.296x216.jpg', '次新房小区 九亭站小三房，采光好，保养好，满五年', '象屿名城  | 3室2厅 | 87.47平米 | 南 | 其他 | 有电梯', '高楼层(共14层)2011年建板楼  -  九亭', '420万', '单价48017元/平米')
('https://image1.ljcdn.com/310000-inspection/15bd7fdc-31f3-4df9-82f2-03b3e8ae80b9.jpg.296x216.jpg', '无增值税，三个阳台 电梯中间楼层 采光好', '新凯二期  | 1室2厅 | 53.4平米 | 南 | 毛坯 | 有电梯', '中楼层(共11层)2009年建板楼  -  泗泾', '195万', '单价36517元/平米')
('https://image1.ljcdn.com/310000-inspection/test-429e2671-f9b6-4df2-bbcf-958f99ff0f6e.png.296x216.jpg', '户型正气+看房方便+价格可谈+采光好无遮挡+税费少', '润景苑  | 2室2厅 | 85.64平米 | 暂无数据 | 精装 | 无电梯', '低楼层(共6层)2009年建板楼  -  新桥', '230万', '单价26857元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170821/157dc2a4-f54f-4159-a178-95bf6147035b.jpg.296x216.jpg', '位置佳，精装修三房，飞机户型，随时越看', '同润加州(公寓)  | 3室2厅 | 131.51平米 | 南 | 简装 | 无电梯', '中楼层(共5层)2006年建板楼  -  莘闵别墅', '410万', '单价31177元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload8486faff-6960-4acd-b3d8-fd93fd297a31.jpg.296x216.jpg', '有轨电车总站，东面万达，在建生态商务区，人车分流', '三湘四季花城  | 2室2厅 | 106平米 | 南 | 简装 | 有电梯', '高楼层(共14层)2006年建板楼  -  松江大学城', '480万', '单价45284元/平米')
('https://image1.ljcdn.com/310000-inspection/0c420b01-da6f-427e-8935-4cb0826e0932.jpg.296x216.jpg', '银杏苑正气户型，顶楼带阁楼业主诚意出售', '华亭新家银杏苑  | 3室2厅 | 121.99平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2006年建板楼  -  松江老城', '400万', '单价32790元/平米')
('https://image1.ljcdn.com/310000-inspection/1b9c58b6-a64c-42f4-a2a6-b2a9a9a54ec3.jpg.296x216.jpg', '精致修，楼层好，风景佳，小区西侧公园湖景尽收眼底', '绿地林肯公园  | 3室2厅 | 97平米 | 南 | 其他', '高楼层(共17层)板楼  -  松江大学城', '500万', '单价51547元/平米')
('https://image1.ljcdn.com/310000-inspection/test-794de5a0-f345-4a3d-a8d5-d2bded0904e7.png.296x216.jpg', '丽水豪庭朝南两房  精装修  拎包入住', '丽水豪庭  | 2室1厅 | 77平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2006年建板楼  -  泗泾', '240万', '单价31169元/平米')
('https://image1.ljcdn.com/shfdfs-image/20151227/c3faef0b-ced2-4701-9295-bcc9649f358d.jpg.296x216.jpg', '莱顿小城 3室2厅 350万', '莱顿小城  | 3室2厅 | 90平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)2014年建板楼  -  松江大学城', '350万', '单价38889元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161008/aeada9da-b1e9-4a05-91ac-c29943bb4ec6.jpg.296x216.jpg', '品质好房，二期临河景观房，楼层好 视野开阔。', '保利西子湾  | 1室1厅 | 59.7平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2009年建板楼  -  松江大学城', '275万', '单价46064元/平米')
('https://image1.ljcdn.com/310000-inspection/d819b78f-e5c5-4f6b-a432-83db56a114d4.jpg.296x216.jpg', '小区一期南北通透一室户 总价低 满二免增值税诚心出售', '江秋新苑(公寓)  | 1室1厅 | 58.84平米 | 南 北 | 精装 | 无电梯', '低楼层(共5层)2013年建板楼  -  佘山', '159万', '单价27023元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload4f7151da-4154-4d0c-9f15-407843ec8c0b.jpg.296x216.jpg', '70年产权+普通住宅+民用水电+总价低+精装修+诚意出售', '好莱坞小区  | 1室1厅 | 33.27平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1990年建板楼  -  车墩', '104万', '单价31260元/平米')
('https://image1.ljcdn.com/310000-inspection/2b0188d2-b0cd-4ed3-9c1b-1851a7cfc2da.jpg.296x216.jpg', '小区位置好 中层 观景楼层 满五唯一 带产权车位', '九城湖滨国际  | 3室2厅 | 122.42平米 | 南 北 | 精装 | 有电梯', '低楼层(共14层)2007年建板楼  -  九亭', '615万', '单价50237元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170721/4847be9f-006a-4af5-88ec-8e563addfb92.jpg.296x216.jpg', '龙湖精装2房 楼层好 位置好 对口上外松外 看房方便', '龙湖好望山(公寓)  | 2室2厅 | 90.64平米 | 南 | 精装 | 有电梯', '高楼层(共19层)2013年建塔楼  -  松江大学城', '380万', '单价41925元/平米')
('https://image1.ljcdn.com/310000-inspection/ea25bead-d669-4942-9518-46b7baaa58f6.jpg.296x216.jpg', '精装两房，临河景观房，满五唯一，楼层好，交通方便', '同润菲诗艾伦  | 2室1厅 | 85平米 | 南 | 精装 | 有电梯', '高楼层(共16层)2011年建板楼  -  泗泾', '290万', '单价34118元/平米')
('https://image1.ljcdn.com/310000-inspection/e11aa78e-b450-4a54-977a-339106fe504e.jpg.296x216.jpg', '阳光翠庭 3室2厅 490万', '阳光翠庭  | 3室2厅 | 134.33平米 | 南 | 精装 | 有电梯', '高楼层(共14层)2005年建板楼  -  松江新城', '490万', '单价36478元/平米')
('https://image1.ljcdn.com/310000-inspection/test-e2c1b2dd-05e6-4350-8053-6a0c8c69e7c9.png.296x216.jpg', '久阳精装一居室/户型方正/多层4楼/税费少/采光足', '久阳文华府邸(公寓)  | 1室1厅 | 57.8平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)2005年建板楼  -  松江新城', '238万', '单价41177元/平米')
('https://image1.ljcdn.com/310000-inspection/test-117ce794-a8ca-4ec1-ad3c-f2fd9c76ad24.png.296x216.jpg', '带产权车位 二期景观两房 满五年唯一 无贷款 交易方便', '保利西子湾  | 2室2厅 | 89.87平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2009年建板楼  -  松江大学城', '400万', '单价44509元/平米')
('https://image1.ljcdn.com/310000-inspection/71407223-e3e4-4bf6-9af2-67d78e643fa9.jpg.296x216.jpg', '您想要的房型，楼层，位置。终于有了！近地铁，大三房', '东明花苑  | 3室2厅 | 136平米 | 南 | 精装 | 有电梯', '低楼层(共7层)2008年建板楼  -  松江新城', '470万', '单价34559元/平米')
('https://image1.ljcdn.com/310000-inspection/test-9b4819f6-5962-4799-8986-dd359e6dd535.png.296x216.jpg', '佘山镇上；森林公园； 环境空气很好', '江秋新苑(公寓)  | 1室1厅 | 58.81平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2013年建板楼  -  佘山', '165万', '单价28057元/平米')
('https://image1.ljcdn.com/310000-inspection/test-4d274d36-533a-4d84-baa0-53a04668342f.png.296x216.jpg', '精致一房+南九亭二店有钥匙+业主着急出售', '上海诗林(公寓)  | 1室0厅 | 49.61平米 | 北 | 其他', '中楼层(共11层)2004年建塔楼  -  九亭', '170万', '单价34268元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170619/1e94c59c-8008-4d20-aa2d-0de6c4ce5f0c.jpg.296x216.jpg', '绿地凯旋宫精装三房，双南房楼层', '绿地凯旋宫(公寓)  | 3室2厅 | 89平米 | 暂无数据 | 精装 | 有电梯', '高楼层(共13层)2014年建板楼  -  松江老城', '340万', '单价38203元/平米')
('https://image1.ljcdn.com/310000-inspection/0e3182c5-2be9-4546-afa2-333f5b18db5c.jpg.296x216.jpg', '泰晤士小镇精装复式，可拎包入住，实用两房，满两年', '泰晤士小镇(公寓)  | 2室1厅 | 47.99平米 | 南 | 精装 | 无电梯', '高楼层(共4层)2006年建板楼  -  松江新城', '255万', '单价53137元/平米')
('https://image1.ljcdn.com/310000-inspection/test-d8d837c1-5b6e-48f1-b1e4-c200ebd01b92.png.296x216.jpg', '新凯二期，楼层好，税费少，主次卧通透', '新凯二期  | 2室1厅 | 78.12平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2009年建板楼  -  泗泾', '270万', '单价34563元/平米')
('https://image1.ljcdn.com/310000-inspection/test-89149419-79fb-4be3-b0f4-fc5f1a8d704b.png.296x216.jpg', '祥和公寓(松江) 3室2厅 420万', '祥和公寓(松江)  | 3室2厅 | 129.38平米 | 南 | 精装 | 无电梯', '中楼层(共5层)2005年建板楼  -  泗泾', '420万', '单价32463元/平米')
('https://image1.ljcdn.com/310000-inspection/697d0fed-ecf6-4696-a8eb-74670cb249d1.jpg.296x216.jpg', '满五年唯一+精装自住+看房随时+拎包入住+送大花园', '海德名园(公寓)  | 3室2厅 | 130.13平米 | 南 | 其他 | 无电梯', '低楼层(共5层)2005年建板楼  -  松江新城', '460万', '单价35350元/平米')
('https://image1.ljcdn.com/310000-inspection/13357a0b-e9e3-4aa5-9b57-d0af4cf42240.jpg.296x216.jpg', '南北直通，正气三房，一楼垫高赠20平大花园，诚意出售', '景怡花苑(公寓)  | 3室2厅 | 128平米 | 南 | 其他 | 无电梯', '低楼层(共5层)2004年建板楼  -  松江新城', '435万', '单价33985元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170716/eadb1971-d3e9-4dd3-94b1-8076b38a1878.jpg.296x216.jpg', '维罗纳贵都 飞机户型 经典三房 南北双阳台 诚意出售', '维罗纳贵都  | 3室2厅 | 134.21平米 | 南 | 精装 | 有电梯', '中楼层(共16层)2011年建板楼  -  松江老城', '490万', '单价36510元/平米')
('https://image1.ljcdn.com/310000-inspection/263ff195-2920-42b5-9309-aea9575fee29.jpg.296x216.jpg', '沿海丽水馨庭(别墅) 4室2厅 780万', '沿海丽水馨庭(别墅)   | 联排别墅 | 4室2厅 | 173.62平米 | 南 | 精装 | 无电梯', '3层2007年建板楼  -  莘闵别墅', '780万', '单价44926元/平米')
('https://image1.ljcdn.com/310000-inspection/test-34d9bb82-6357-4b07-ac7f-5d861f714472.png.296x216.jpg', '蓝天新村 2室1厅 220万', '蓝天新村  | 2室1厅 | 74.83平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1996年建板楼  -  松江老城', '220万', '单价29400元/平米')
('https://image1.ljcdn.com/310000-inspection/test-86956fb3-4c89-42ae-acd7-e49c5c95ac24.png.296x216.jpg', '九号线佘山地铁站 精装修三房可做阁楼 户型方正', '新凯一期  | 3室1厅 | 78.42平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2006年建板楼  -  泗泾', '265万', '单价33793元/平米')
